category,seed_name,seed_red_id,resolved_name,resolved_red_id,user_id,note_id,note_type,display_title,liked_count,note_url
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,69650a6c000000000903bf53,normal,监考 ,351,https://www.xiaohongshu.com/explore/69650a6c000000000903bf53?xsec_token=ABSXw8E5a8jrgsFegfSM5dCDv5M1hBGSkSZUosxeTvCmo=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,6961e67b000000000b00a1c6,video,冬日里盛开的鲜花 ,142,https://www.xiaohongshu.com/explore/6961e67b000000000b00a1c6?xsec_token=ABAG2Ubm8GJpKIKAxcFPXrBMxd46L-kvdUtrL53VM0SBA=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,695dae19000000000903b872,normal,朝霞 ,372,https://www.xiaohongshu.com/explore/695dae19000000000903b872?xsec_token=ABS8CkIzRgN-CVB6mmdbvmJjg54u7D300FNWsvkfQp7nU=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,6947a8df000000001e009e88,normal,冬至感怀 ,643,https://www.xiaohongshu.com/explore/6947a8df000000001e009e88?xsec_token=AB4xiJWXiS3sZsjET3WZ7DHaW-K0qlVViZRcNIHVs0vrQ=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,693013c2000000001e00e6f1,normal,看到这段，笑了。笑着笑着，哭了,351,https://www.xiaohongshu.com/explore/693013c2000000001e00e6f1?xsec_token=ABaPL7p-owia-g0Rigqp4JuiE-QafCFzo1CatG01rflbA=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,692da8ed000000001e00a839,normal,12月 ,140,https://www.xiaohongshu.com/explore/692da8ed000000001e00a839?xsec_token=ABJaZb2bBwPBmqOhlFgJVWR6sZF4axxN3K1UuYilj_Ebo=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,692be1f9000000001e015d08,normal,粉丝线下见面 ,355,https://www.xiaohongshu.com/explore/692be1f9000000001e015d08?xsec_token=ABu43qdiFFYkLkGydd0frTPXh5ththOd8mtH8V9J6PmzE=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,692aa6c5000000001e017c26,normal,昨夜，今晨，大上海，同济,616,https://www.xiaohongshu.com/explore/692aa6c5000000001e017c26?xsec_token=AB03Cof_guxNGPfxoVVA_X4HKK3Nfr5vbtS-pzwDVoCN0=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,692a6b8b000000001e0040ea,normal,这不就闭环了吗？签名了，就看读不读了,153,https://www.xiaohongshu.com/explore/692a6b8b000000001e0040ea?xsec_token=AB03Cof_guxNGPfxoVVA_X4BMQR8r-3eoDlumax6gax6E=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,6925b348000000001e00e2df,normal,祝大家顺利通过考试 ,1562,https://www.xiaohongshu.com/explore/6925b348000000001e00e2df?xsec_token=ABNVBVfkyjBoc0CtOoAzhAiykWUcZVE5KJ-VOqMufHCEY=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,69250559000000001d03a32c,normal,本周五，同济大学讲座,385,https://www.xiaohongshu.com/explore/69250559000000001d03a32c?xsec_token=ABNVBVfkyjBoc0CtOoAzhAi3AteSojCntXbcM7UUUYmBk=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,69241055000000001e00adce,normal,自从住进了低楼层， 一到冬天，,115,https://www.xiaohongshu.com/explore/69241055000000001e00adce?xsec_token=ABTaKodI9oGduJuSskZvtv8TaUWbSYZH6YBbc3LQ8Xn9U=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,69131e5f0000000007014e60,video,漂流书 ,495,https://www.xiaohongshu.com/explore/69131e5f0000000007014e60?xsec_token=AB1wF8YQXP5fBA3XGTrpMVDxyz8nrEl_NcAzQa5WupPCI=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,691309b50000000007002d88,normal,一本书的奇幻漂流，我得到了102人的to签,6596,https://www.xiaohongshu.com/explore/691309b50000000007002d88?xsec_token=AB1wF8YQXP5fBA3XGTrpMVD2OIJWVMaRjyFKRiLS-zLek=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,691164d80000000007014131,normal,公司法司法解释研讨 ,373,https://www.xiaohongshu.com/explore/691164d80000000007014131?xsec_token=ABLQz9WGTIUw04oyQKbipStZMmlwPwXfF2QO1gZB6HEVk=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,690dbea2000000000701485e,normal,沪上美女律师发来信息：刘老师，我珍藏了你的《民法物权》。,282,https://www.xiaohongshu.com/explore/690dbea2000000000701485e?xsec_token=ABK9awXaGreQr37KK-iapK7g3fiC5HnWSYpNhE7WUuqyY=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,690615f700000000070344d2,normal,可能就是一种病 ,354,https://www.xiaohongshu.com/explore/690615f700000000070344d2?xsec_token=ABfnyAAWT3ZPgIHe_xkp_9gkC_MfL9uW1EaSfHG6IJylw=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,68fe30b50000000007009ccb,video,2020年视频之四：想和同学们说的话,353,https://www.xiaohongshu.com/explore/68fe30b50000000007009ccb?xsec_token=ABbL1OSZV0-gLeHUJraV3vNYWABMU6pNJlpuKbK4IuyNE=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,68fe2fdc0000000007003e2f,video,2020视频之三：教学魅力,125,https://www.xiaohongshu.com/explore/68fe2fdc0000000007003e2f?xsec_token=ABbL1OSZV0-gLeHUJraV3vNb-iNNYKurVZghKVROVHPrA=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,68fe2f640000000007034b7c,video,2020年视频之二：教学中印象深刻的事,124,https://www.xiaohongshu.com/explore/68fe2f640000000007034b7c?xsec_token=ABbL1OSZV0-gLeHUJraV3vNdSzUtI7PMxeBb2dbPqpEWc=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,68fe2e090000000007031bab,video,2020年的视频之一“获奖感言”,218,https://www.xiaohongshu.com/explore/68fe2e090000000007031bab?xsec_token=ABbL1OSZV0-gLeHUJraV3vNQglcLHpXD-gLTdRgdneEDs=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,68fafcd700000000070028f4,normal,凑个热闹，参加这个ask me anything活动,1051,https://www.xiaohongshu.com/explore/68fafcd700000000070028f4?xsec_token=ABiyQN7EjVXIB8lIN0FWyBMd-icWx4hZudA06pBkmjYY8=&xsec_source=pc_search
法学教师,刘家安,95625367952,刘家安,95625367952,676ea792000000001801e8d2,68f470810000000007035cfe,normal,大家认识这位才俊吗？这发型，这T恤，潮不？,699,https://www.xiaohongshu.com/explore/68f470810000000007035cfe?xsec_token=ABe7FzqrStnummm3xQiLD4QT91cwFeDXPS412ci_KGe_s=&xsec_source=pc_search
