category,seed_name,seed_red_id,resolved_name,resolved_red_id,user_id,note_id,note_type,display_title,liked_count,note_url
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,69aa785e0000000022039da3,normal,人工智能对民事审判有什么影响？,33,https://www.xiaohongshu.com/explore/69aa785e0000000022039da3?xsec_token=ABc3Ff8QfXnMqNgtfIpJP8EWTag_IFSeG7QWI_9VWW5eo=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,69a4e696000000002203aae0,normal,二综正式启用 ,62,https://www.xiaohongshu.com/explore/69a4e696000000002203aae0?xsec_token=ABJ9WN_lDN7bU47RhB97cueUtA8YxDpp48Gq-3lWMzzaw=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,69a23f1c000000002603cfb4,normal,考研成绩真的出来啦 ,80,https://www.xiaohongshu.com/explore/69a23f1c000000002603cfb4?xsec_token=ABKX2GzBgYQ6iQbc0at0gQDw7BckfaEqG5BrDT8aKSnYg=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,699d2c59000000000903b787,normal,今日份快乐是盆盆草莓给的,89,https://www.xiaohongshu.com/explore/699d2c59000000000903b787?xsec_token=ABwfiTdwp4AJbrsAEa46R9pT8rNzV4xkHI2p5FazoKLGE=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,699be47d000000000a0296cb,normal,考研成绩要出来了 ,90,https://www.xiaohongshu.com/explore/699be47d000000000a0296cb?xsec_token=AB4ZMBc_ElLCSb_mVMgWMae8NBInaCLdKioogeoupPseQ=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,6996ccc7000000000a03008c,normal,人生如烟火，凡事还得趁年轻,87,https://www.xiaohongshu.com/explore/6996ccc7000000000a03008c?xsec_token=ABvYHG1ldqKK1o2CoJQQ1lFOalCKgj1dIYE1dwif6I9K0=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,69918491000000000c034f6e,normal,学海无涯 ,103,https://www.xiaohongshu.com/explore/69918491000000000c034f6e?xsec_token=ABCbks08zC6SSblJ1248mMkKp-chqhBVBZW3gMSrmfUes=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,698d5639000000000a0336c4,normal,云南四季怡人：老人与海,86,https://www.xiaohongshu.com/explore/698d5639000000000a0336c4?xsec_token=ABDMfULQ4Nm6t8AkOFN-qcw5z-LIxDIJEiLtwd-yoT6vw=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,696f4ce6000000000a02c2eb,normal,重返狼群的后劲太大了,140,https://www.xiaohongshu.com/explore/696f4ce6000000000a02c2eb?xsec_token=ABQMuKLYWKHZIOMniPyUT6Z1BhoZLd0sDGkjojX6dbWKU=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,696dce67000000000903ad00,normal,问路都没人搭理吧 ,145,https://www.xiaohongshu.com/explore/696dce67000000000903ad00?xsec_token=ABaaiyqJ577JIu6Jic_gM3cIOVE-jKU4GYA77IiV3G_qQ=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,696d9672000000000b013553,normal,授人以鱼不如授人以渔,211,https://www.xiaohongshu.com/explore/696d9672000000000b013553?xsec_token=ABaaiyqJ577JIu6Jic_gM3cHW884WZB4NoZLQYTGXqf9Q=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,696784e4000000000c036fff,normal,今年科研贡献为0，慰问金退还是不退呢？,129,https://www.xiaohongshu.com/explore/696784e4000000000c036fff?xsec_token=ABMnWALzXSMfKAp7AkogKlbzZrRvlPz8jJ-BHh6AvQqe0=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,6965c426000000000903a7a2,normal,考研试卷改完啦！上岸鸭！,3428,https://www.xiaohongshu.com/explore/6965c426000000000903a7a2?xsec_token=ABSXw8E5a8jrgsFegfSM5dCFU9MMtu9T0nikd1BMCRFaA=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,695ddceb000000000b009762,normal,博士报名结束，惨淡 ,238,https://www.xiaohongshu.com/explore/695ddceb000000000b009762?xsec_token=ABS8CkIzRgN-CVB6mmdbvmJn7cT13pjM76wMaHxpCXSyI=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,69554580000000001e01727a,normal,今天是西政双一流数据截止日,900,https://www.xiaohongshu.com/explore/69554580000000001e01727a?xsec_token=ABRqK1Koe31uvpKVt7UzDJHELlGvuZjZ0Zd0DWM0qpFdE=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,6953e3d9000000001e01333d,normal,论文最常见的问题 ,64,https://www.xiaohongshu.com/explore/6953e3d9000000001e01333d?xsec_token=ABx-eRAtfZyFjqWqWipvXbtYTRSj-o5hz0KhgMR_M8yfg=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,695337f5000000001d03f416,normal,人大法学院高手如云 ,122,https://www.xiaohongshu.com/explore/695337f5000000001d03f416?xsec_token=ABx-eRAtfZyFjqWqWipvXbtWkUC33fCjO3cHQGXcw9fV0=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,694e8006000000001e009be7,normal,吃个饭被服务员喊叔叔,114,https://www.xiaohongshu.com/explore/694e8006000000001e009be7?xsec_token=ABhnEIied7UXV-9y30auQgX1tea6-SH4mX0Fj_8iixq_w=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,6947fbc6000000001d03ca0a,normal,民诉题难不难啊 ,52,https://www.xiaohongshu.com/explore/6947fbc6000000001d03ca0a?xsec_token=AB4xiJWXiS3sZsjET3WZ7DHf9a-FmI7RjG4RU2iZ89BL8=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,693e4fea000000001e00178c,normal,民事诉讼法考研之师资篇（纯描述）,128,https://www.xiaohongshu.com/explore/693e4fea000000001e00178c?xsec_token=ABP6FHmD_qyBq8y3-ib-MdJrxMSKynhDGz90CHe3yZNLE=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,693d04b6000000001e015816,normal,有意未来从事学术研究的同学可发简历来,76,https://www.xiaohongshu.com/explore/693d04b6000000001e015816?xsec_token=ABTyoRM5YM7dtSHMb3dUp3LIc4jB98wfGq5qTMAEtVeUk=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,69394c86000000001e00f6d6,normal,在这样的环境下不知道能否活到退休,81,https://www.xiaohongshu.com/explore/69394c86000000001e00f6d6?xsec_token=ABKnklGgnCJwC63mAltsPRtVHIfduMTHkY4KM4NQestJI=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,692d420a000000001e0082f8,normal,现场点评 ,149,https://www.xiaohongshu.com/explore/692d420a000000001e0082f8?xsec_token=ABJaZb2bBwPBmqOhlFgJVWR4hSenFiWYu5uQ79GCgW3-o=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,692cdf8e000000001d03970d,normal,人生就是要选择适合自己的赛道,60,https://www.xiaohongshu.com/explore/692cdf8e000000001d03970d?xsec_token=ABL89MvTu7ICdAn8Uvu259690h0yc8gZ4ByRfYgBHlhzg=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,692af43a000000001e016271,normal,前年信心满满的论文现在看完全是辣鸡,118,https://www.xiaohongshu.com/explore/692af43a000000001e016271?xsec_token=AB03Cof_guxNGPfxoVVA_X4GncIX7k1MZ1CH4MYRf3PIE=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,692a8f56000000001e016ff3,normal,勇敢一点，别犹豫！ ,70,https://www.xiaohongshu.com/explore/692a8f56000000001e016ff3?xsec_token=AB03Cof_guxNGPfxoVVA_X4ATQA01uywLvt-dlipwDHgA=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,69295311000000001e003b8a,normal,证明责任问题真是日久弥新,128,https://www.xiaohongshu.com/explore/69295311000000001e003b8a?xsec_token=AB9PbvnNVuHPHU20Qau085XKIKQjHeNMn14YnQypa191o=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,691fc47c000000001e00f898,normal,没发论文，发小红书能折抵绩效吗？,162,https://www.xiaohongshu.com/explore/691fc47c000000001e00f898?xsec_token=AB_96cyBNuUzwgjalXbObjbNVMTggsRYrwwJ4bXZu42LQ=&xsec_source=pc_search
民诉博主,民诉督安,danbunha,民诉督安,danbunha,5d9b49a20000000001005c6e,691fb66f000000001e008992,normal,杂志从不缺稿子，缺的是好稿子,142,https://www.xiaohongshu.com/explore/691fb66f000000001e008992?xsec_token=AB_96cyBNuUzwgjalXbObjbNp8Hc7gBw3I3qH9Rujzr-4=&xsec_source=pc_search
