category,seed_name,seed_red_id,resolved_name,resolved_red_id,user_id,note_id,note_type,display_title,liked_count,note_url
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,668a3d1b000000001f005d56,normal,法学教授适合兼职做律师吗？,324,https://www.xiaohongshu.com/explore/668a3d1b000000001f005d56?xsec_token=ABTpCcp_zm_vPVxswGq8XbJc2KkLdCXKUwceE9dWKln8M=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,665f013c0000000006004001,normal,我的个人简介 ,635,https://www.xiaohongshu.com/explore/665f013c0000000006004001?xsec_token=ABRp4k9twlfIM1jT949eFDZd2yxX8HIrdeQxYbfEsYxz0=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,69a80ef60000000023039769,normal,课程预告：刑辩律师如何与司法机关有效沟通,20,https://www.xiaohongshu.com/explore/69a80ef60000000023039769?xsec_token=ABEeZmZYfcrUNO4jpadImJuU9Q3I9YfpNSlwxIlVPY66s=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,696b4dee00000000090381f0,normal,当前99%的论文已经不值得亲自看了,681,https://www.xiaohongshu.com/explore/696b4dee00000000090381f0?xsec_token=ABFhGyVa1xAyiKEVkG-iU05qttNFbg7TmBr6vCFn6kGic=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,695f6b3c000000000b009408,normal,AI赋能教育，总感觉很奇怪,18,https://www.xiaohongshu.com/explore/695f6b3c000000000b009408?xsec_token=AB6BlE_W6dprYR18v1B0eKB0dUKtJas48_Vi_qF-b2uLA=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,6959ad16000000001e015718,normal,请教各位大律师，遇到这种案子咋处理？,24,https://www.xiaohongshu.com/explore/6959ad16000000001e015718?xsec_token=ABM66z_ThiG60aeHRIkybSin9BqM5SMEFGJVbtkH3ERk0=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,691ac7ed0000000007038540,normal,无论对法官还是当事人，正义都只是一种选择,101,https://www.xiaohongshu.com/explore/691ac7ed0000000007038540?xsec_token=ABDqa3mVFPS--dJHQKYEVKPmFkrB_Qrh13GTmE80RqMQA=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,6915873c0000000007003427,normal,面对公职人员“吃拿卡要”的几个反制措施,38,https://www.xiaohongshu.com/explore/6915873c0000000007003427?xsec_token=ABrnFfk8qmm8amKYpJ94Np8T4BaZgoOY6p3W4Mc4a7uro=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,6911ad970000000007015318,normal,学术泡沫乱象（一）：学术会议中的泰斗与漏斗,413,https://www.xiaohongshu.com/explore/6911ad970000000007015318?xsec_token=ABLQz9WGTIUw04oyQKbipStaqofvpZwJ7ivVp0UdYHL-s=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,6911a0740000000007022c73,normal,一年一度的全国刑诉法年会在长春顺利召开,139,https://www.xiaohongshu.com/explore/6911a0740000000007022c73?xsec_token=ABLQz9WGTIUw04oyQKbipStY6-N6ttSI-t0CEfM7YzFrE=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68f1bc550000000007017c25,normal,刑事辩护，何其难也 ,80,https://www.xiaohongshu.com/explore/68f1bc550000000007017c25?xsec_token=ABhy2ujoskaMfQacJOPMmqWTO4-PFFYHfUTZudfBjAUUA=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68d4af23000000001203d744,normal,论文抽检不通过，到底是谁的责任？,50,https://www.xiaohongshu.com/explore/68d4af23000000001203d744?xsec_token=AB-EnTR4CXCzvTQbOwtEwrPkzD7bih3YNbQak9jJmNtCo=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68d3d758000000001202046f,normal,中央xs组痛批中国高校中的那些“官僚主义”,5056,https://www.xiaohongshu.com/explore/68d3d758000000001202046f?xsec_token=AB1AylAdjOpPw1CWSc0HG68PY8y7WXCPBnzGxNYAlpWD8=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68d3a536000000001201e864,normal,是否应该立即控制律师规模？,74,https://www.xiaohongshu.com/explore/68d3a536000000001201e864?xsec_token=AB1AylAdjOpPw1CWSc0HG68MIvcGHRyxG3HjE3sVfMbMA=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68ca13f700000000120153a0,normal,法官打断律师没准是要赶着去开另一个庭,61,https://www.xiaohongshu.com/explore/68ca13f700000000120153a0?xsec_token=ABrdvcSmV-gi-dmWsAv3zEyQPXfuJidQMzm68itoS092Y=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68c7e010000000001d008bbf,normal,提出正确的辩护思路直接奠定辩护的成败,16,https://www.xiaohongshu.com/explore/68c7e010000000001d008bbf?xsec_token=ABJcUAW-r6oHhxyKzAO8nQQQftfXCc-LrASDLE6_Y-htU=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68ac71cc000000001c0352f4,normal,研究生爽剧（法学版）,244,https://www.xiaohongshu.com/explore/68ac71cc000000001c0352f4?xsec_token=ABsqRVvuZ19rStUuoKqXpCDPJfgzoDuuB9_4vmIVZgL84=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68aa6c99000000001d00af45,normal,别问了，我上去也是被揍😅,91,https://www.xiaohongshu.com/explore/68aa6c99000000001d00af45?xsec_token=ABx1kdQfLpDc2iKVhiqmoqCK4zH6cfxWxopXnsbF3vISo=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68a70fd5000000001d00ce71,normal,如何从一次会见判断律师是否靠谱、敬业？,100,https://www.xiaohongshu.com/explore/68a70fd5000000001d00ce71?xsec_token=ABKsjP56fLETbvALst4r0XLS1W_aGpCehz3CmNw_qR6x8=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,68a7034b000000001c036594,normal,律师与诈骗犯 ,17,https://www.xiaohongshu.com/explore/68a7034b000000001c036594?xsec_token=ABKsjP56fLETbvALst4r0XLYMWtApj8f9NpMZAuX7O2vc=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,6895694b00000000250266ff,video,新一轮南大CSSCI目录公布了,33,https://www.xiaohongshu.com/explore/6895694b00000000250266ff?xsec_token=AB0uZwk7aNruorgogK-kxTWR12_vDQwdPK0Jg4DC_ppuo=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,6895657b000000002502166f,normal,继续呼吁废止南大cssci,486,https://www.xiaohongshu.com/explore/6895657b000000002502166f?xsec_token=AB0uZwk7aNruorgogK-kxTWYUH1pmwpd4LCYY70enk5P0=&xsec_source=pc_search
教授,法大蔡元培,969904645,法大蔡元培,969904645,5b175050b1da147adfb5949d,688a3f6500000000250126ac,video,在福建开庭 ,99,https://www.xiaohongshu.com/explore/688a3f6500000000250126ac?xsec_token=ABF-VwDv2d4mflfVigwzSqODLKoNiiKPpiHuXm2XYNWv4=&xsec_source=pc_search
