category,seed_name,seed_red_id,resolved_name,resolved_red_id,user_id,note_id,note_type,display_title,liked_count,note_url
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,69a286c50000000022031ceb,normal,数字纪检监察：以科技赋能提高反腐败穿透力,33,https://www.xiaohongshu.com/explore/69a286c50000000022031ceb?xsec_token=ABKX2GzBgYQ6iQbc0at0gQD4tc_Dm9sgxV38QZeddzLC4=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,69927bd6000000000a031308,normal,拜年了 ,52,https://www.xiaohongshu.com/explore/69927bd6000000000a031308?xsec_token=ABotpMRsOEum2qryF92FkphKywsmju4cOi4qNLRWQHTu0=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,695602dc000000001e0171cb,normal,新年快乐 ,43,https://www.xiaohongshu.com/explore/695602dc000000001e0171cb?xsec_token=ABVZpsmVz_TBvn0YJjQO0KbT4JmjRaEU6Ma8mUyu5h2q4=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,68554a9a000000000d019645,normal,不仅是仪式化的告别 ,140,https://www.xiaohongshu.com/explore/68554a9a000000000d019645?xsec_token=AB8Sh_3CM_Gh8x1RsuB7HHuu9MyO7sMI_aZITKvXXhw7k=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,671739440000000024018467,normal,纪检监察学第一个创新团队,236,https://www.xiaohongshu.com/explore/671739440000000024018467?xsec_token=ABficKKP9lmTNh0nx1UIj0nd2-r6AYBohmVQhSdTk1tig=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66e0d86c000000000c01af8c,normal,欢迎推免中国政法大学纪检监察学院,75,https://www.xiaohongshu.com/explore/66e0d86c000000000c01af8c?xsec_token=ABHmFo4NmiCLLGDFf58h88XeND_JIfC5l6dkXM5dph-SM=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66dff1b3000000001e0188f7,normal,教师节快乐 ,54,https://www.xiaohongshu.com/explore/66dff1b3000000001e0188f7?xsec_token=ABHTkpGxMlKm6RszTemFH2JqBdBNk3647Hyk1MaoBbzWg=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66db8fd700000000120133e7,normal,我不允许粉丝不了解我们纪检监察学院⋯⋯,434,https://www.xiaohongshu.com/explore/66db8fd700000000120133e7?xsec_token=AB9fN2ne9N4PPoqzpRctamZMtXAx7FcTmqEM4GFaGLVI4=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66daca5e0000000012010667,normal,营销中⋯⋯ ,141,https://www.xiaohongshu.com/explore/66daca5e0000000012010667?xsec_token=AB64ePWlwPglWxYefT4r0oG4MED4yoYUh1RWMVPQnuoHo=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66d98d2c000000001e018188,normal,黄埔一期 ,39,https://www.xiaohongshu.com/explore/66d98d2c000000001e018188?xsec_token=ABg76vKbN7SxiMr8h4G1K97TD4Vv3R5wxdDTY12pjhNUw=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66d7e6320000000012011751,normal,没有直播带货！！！后悔莫及！！！,366,https://www.xiaohongshu.com/explore/66d7e6320000000012011751?xsec_token=ABjA1sXGteuf1liXhupXvrjyIh6q00ymCMDVhSQEKHamI=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66aef7af0000000027011a76,normal,不懂就问 ,17,https://www.xiaohongshu.com/explore/66aef7af0000000027011a76?xsec_token=ABEYON4-WKqJurwXDJssg41BuBCza0JLx5DcAnXbK4Jy0=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66a8ee3b000000002701efc8,normal,＂校队＂打国家队 ,17,https://www.xiaohongshu.com/explore/66a8ee3b000000002701efc8?xsec_token=ABLAP73nkLx_FwMubGeMVbMPdibG7WkjMaAbqjBXZuDFY=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66a6238e000000000600d8f5,normal,闽南美食 ,17,https://www.xiaohongshu.com/explore/66a6238e000000000600d8f5?xsec_token=ABsh-Fu3uuCYpo6-K-4BvXP6z09ijCoh6fNWrO7nE8gKc=&xsec_source=pc_search
作家,施鹏鹏,5498009862,施鹏鹏,5498009862,626cc802000000002102b5f9,66a4e4500000000027012ab4,normal,增加卖书平台 ,42,https://www.xiaohongshu.com/explore/66a4e4500000000027012ab4?xsec_token=ABjGWW9eCQr3VvVI5gVfamPcOwmLMbR5RTibbBJG_aRLc=&xsec_source=pc_search
